CustomerID,Monetary,NTransactions,TotItems,cat_0,cat_1,cat_2,UniqueItems,E-Sale
17123,345.3,9,246,216,30,0,9,3.07
17124,298.89,31,130,91,35,4,31,4.48
17125,259.35,34,291,255,30,6,34,4.41
17126,1004.75,240,792,700,86,6,187,7.04
17128,157.09,14,76,54,19,3,14,3.48
17131,2463.17,123,983,582,346,55,78,5.57
17133,4892.24,27,2730,2142,588,0,13,3.21
17134,425.0,23,102,22,59,21,21,4.2
17135,1139.73,52,1224,1186,33,5,34,2.42
17138,380.5,24,126,72,44,10,24,4.28
17139,10668.47,477,5182,4200,835,147,309,7.18
17140,465.32,16,302,245,55,2,16,3.45
17142,579.0,15,81,36,18,27,15,2.04
17144,984.57,48,483,364,78,41,42,4.95
17146,749.78,35,212,126,64,22,33,3.95
17147,1714.59,81,882,656,195,31,68,5.27
17148,124.88,9,82,76,6,0,9,3.07
17152,1689.5,14,517,211,306,0,9,2.46
17153,213.78,14,104,88,16,0,14,3.53
17154,329.34,23,490,480,10,0,23,4.01
17155,251.7,20,242,238,0,4,19,3.41
17157,319.0,13,172,114,58,0,11,2.87
17158,1266.97,67,778,707,45,26,53,5.07
17159,1538.88,101,1111,971,131,9,96,6.0
17160,3488.03,227,2854,2731,121,2,110,6.26
17162,1715.46,104,1001,839,114,48,81,5.65
17163,293.1,5,66,0,66,0,3,1.54
17164,2467.35,144,1501,1236,252,13,92,6.03
17165,158.68,10,100,84,12,4,10,2.73
17166,206.34,12,78,40,38,0,11,3.16
17169,835.78,54,526,408,108,10,51,5.09
17171,224.91,16,185,172,11,2,16,3.07
17172,317.76,15,480,468,12,0,15,3.44
17173,3766.6,86,1122,282,798,42,36,4.78
17174,59.9,4,41,41,0,0,4,1.89
17175,1443.69,63,866,724,118,24,42,4.45
17176,306.13,15,170,105,63,2,15,3.53
17179,711.79,80,290,140,149,1,56,5.31
17180,796.03,125,683,657,19,7,91,5.83
17181,239.92,23,241,230,7,4,23,4.02
17183,3347.31,73,1296,646,631,19,42,4.63
17186,144.0,2,200,200,0,0,1,-0.0
17187,203.95,10,144,120,20,4,10,2.76
17188,2474.23,84,1328,943,331,54,71,5.44
17189,384.4,59,227,179,33,15,52,4.87
17190,444.74,19,161,108,52,1,19,1.3
17191,2095.13,231,1167,879,269,19,163,6.66
17193,1699.3,32,1254,1034,220,0,17,3.18
17194,262.62,29,119,100,9,10,26,3.69
17197,1013.01,29,191,44,75,72,29,4.69
17198,692.22,93,357,283,45,29,89,5.85
17201,342.63,38,268,248,19,1,38,4.77
17203,3563.85,147,2850,2730,108,12,116,6.34
17204,1564.56,57,646,384,240,22,44,4.72
17205,384.08,13,884,884,0,0,13,3.57
17206,204.24,7,76,36,40,0,7,2.76
17211,2317.22,208,1323,998,275,50,150,6.38
17212,226.85,4,147,101,46,0,4,1.84
17213,2781.23,157,1176,717,394,65,85,5.65
17214,1069.12,99,276,118,133,25,79,5.47
17217,113.5,9,24,3,19,2,9,2.96
17218,1960.72,268,958,673,249,36,146,6.21
17219,114.23,24,89,81,7,1,24,4.19
17220,3198.25,456,1905,1479,388,38,303,7.59
17221,335.13,62,288,255,32,1,59,5.28
17222,354.15,27,128,67,54,7,27,4.5
17223,426.79,47,112,58,39,15,43,4.69
17226,393.49,21,406,395,9,2,21,3.65
17227,939.32,44,741,697,34,10,28,3.82
17228,1906.09,207,1532,1433,93,6,140,6.68
17229,318.76,47,185,174,10,1,39,4.91
17230,3638.41,69,1651,1221,351,79,51,5.06
17231,3174.32,516,1742,1347,346,49,292,7.49
17232,421.52,35,203,141,62,0,30,4.6
17233,190.88,25,131,121,7,3,25,4.01
17234,149.89,14,55,32,20,3,14,3.39
17235,550.06,29,224,150,56,18,24,3.94
17236,916.13,103,474,388,82,4,88,5.69
17237,314.69,19,105,44,60,1,18,3.98
17238,3744.65,533,1822,1383,398,41,297,7.57
17239,382.5,15,150,94,46,10,15,3.53
17242,1135.04,40,611,483,128,0,30,4.52
17243,8676.85,380,3370,2009,1143,218,180,6.58
17244,954.9,31,616,465,151,0,31,4.68
17245,171.45,9,75,48,27,0,9,2.9
17247,282.19,53,106,76,24,6,53,5.13
17248,318.65,68,213,185,28,0,68,5.67
17250,384.52,55,168,116,43,9,55,5.22
17251,283.28,37,110,51,55,4,37,5.0
17252,353.86,86,193,152,35,6,86,5.99
17253,178.26,18,43,22,15,6,18,3.8
17254,272.44,111,252,232,19,1,100,6.11
17255,298.41,69,232,213,16,3,69,5.63
17256,240.0,13,141,120,21,0,12,3.28
17259,603.37,108,410,343,57,10,104,6.25
17262,1253.36,12,367,101,225,41,9,2.77
17263,63.44,23,36,26,10,0,23,4.13
17265,562.9,118,394,335,53,6,106,6.14
17266,310.64,63,161,130,23,8,60,5.54
17267,317.62,37,159,122,32,5,37,4.89
17268,763.64,6,844,844,0,0,3,1.55
17272,2148.63,114,1778,1573,175,30,70,5.11
17274,111.98,24,79,76,3,0,24,4.35
17277,1065.35,69,430,245,161,24,67,5.73
17278,246.04,15,179,157,21,1,15,2.4
17279,187.83,9,48,10,32,6,8,2.36
17282,1703.41,88,1877,1837,35,5,79,5.8
17284,1652.58,288,1364,1174,188,2,229,7.39
17286,153.92,44,118,102,15,1,44,5.07
17287,1064.11,122,559,450,85,24,88,5.54
17288,1419.73,133,1203,1140,49,14,118,6.28
17289,944.41,98,520,377,137,6,86,5.91
17290,525.24,94,404,347,47,10,92,5.97
17291,550.8,1,72,0,0,72,1,-0.0
17293,1875.11,130,1140,1004,129,7,93,5.65
17295,556.95,68,294,221,60,13,53,5.14
17297,131.78,49,67,53,10,4,49,4.95
17298,498.42,30,387,371,14,2,30,4.41
17299,669.11,55,678,636,42,0,50,5.16
17301,197.63,59,149,138,8,3,59,5.45
17302,1135.63,79,575,393,173,9,68,5.6
17303,250.04,53,144,110,28,6,53,5.15
17306,8631.31,66,11491,10775,716,0,13,3.35
17309,82.75,11,41,31,10,0,11,3.16
17311,1384.85,55,1005,898,80,27,55,5.05
17312,644.3,14,372,159,212,1,11,2.99
17313,2328.84,24,1402,1170,184,48,24,4.05
17314,2527.92,131,1896,1621,249,26,120,6.23
17315,6292.26,468,3888,2992,814,82,256,7.1
17317,2600.34,9,1146,732,366,48,8,2.69
17320,1200.62,73,634,494,100,40,57,5.18
17321,700.86,95,373,317,28,28,94,5.96
17323,921.07,192,776,753,23,0,125,6.52
17324,990.23,49,844,801,38,5,43,4.56
17325,96.8,6,60,60,0,0,6,2.57
17329,523.11,33,142,26,109,7,29,4.71
17330,363.9,6,120,72,32,16,5,1.96
17331,175.2,1,16,0,0,16,1,-0.0
17333,494.25,28,375,354,21,0,28,4.29
17334,307.02,11,315,303,12,0,11,3.14
17337,2027.87,504,1269,1028,204,37,421,8.13
17338,6643.93,681,3128,2005,1056,67,389,7.82
17339,243.36,9,152,96,56,0,9,2.96
17340,12353.29,407,5967,4211,1555,201,229,7.07
17341,781.36,148,489,394,85,10,147,6.83
17343,193.64,17,56,29,25,2,17,3.72
17344,160.57,31,66,41,23,2,31,4.59
17345,537.74,73,346,282,57,7,70,5.56
17346,2676.56,472,1657,1482,139,36,299,7.51
17347,228.96,1,216,216,0,0,1,-0.0
17348,1159.52,209,1401,1311,87,3,180,6.92
17349,110.75,8,112,110,0,2,8,2.04
17350,1286.07,68,795,652,131,12,66,5.62
17351,587.15,27,113,37,35,41,22,3.95
17353,1740.0,8,1200,1200,0,0,5,2.25
17354,1393.06,15,1006,999,7,0,15,3.63
17356,178.22,19,166,160,6,0,19,3.96
17357,388.14,41,153,87,61,5,41,4.79
17358,365.85,57,202,137,63,2,55,5.41
17359,127.86,13,161,147,11,3,13,2.81
17360,585.79,120,335,251,74,10,113,6.37
17361,488.2,28,157,76,76,5,26,4.32
17362,312.23,35,191,142,48,1,30,3.77
17364,4481.18,402,2701,2221,413,67,288,7.27
17365,4801.56,447,4777,4363,391,23,278,7.36
17367,168.4,33,150,134,15,1,33,4.61
17368,1912.67,107,1391,1204,177,10,93,5.99
17370,446.18,33,540,530,8,2,31,4.37
17371,423.89,86,152,102,31,19,83,5.81
17372,1342.68,249,749,560,179,10,215,7.24
17373,646.92,57,408,327,78,3,47,5.02
17374,495.77,28,85,20,17,48,24,4.41
17375,400.1,69,367,325,36,6,63,5.31
17376,203.2,24,86,56,28,2,23,4.31
17377,4100.92,397,2076,1429,591,56,190,6.34
17379,404.66,71,663,647,16,0,71,5.73
17381,20275.61,109,25649,24950,543,156,40,4.83
17382,50.4,1,24,24,0,0,1,-0.0
17383,199.29,49,150,119,31,0,49,5.31
17384,336.4,15,88,38,50,0,12,3.13
17385,261.11,42,201,176,24,1,42,4.91
17386,2686.42,28,1902,1708,194,0,23,4.28
17387,784.11,75,542,483,52,7,71,5.53
17388,1259.56,15,1068,1039,25,4,13,3.15
17389,31833.68,213,7612,2196,3880,1536,45,4.64
17391,508.8,3,480,480,0,0,2,0.92
17392,457.91,54,320,272,41,7,53,4.82
17394,203.87,4,241,240,0,1,4,1.27
17396,7330.8,27,2005,408,1340,257,24,4.22
17397,696.41,89,254,157,80,17,88,6.11
17398,653.38,38,310,248,34,28,30,4.04
17400,2129.96,199,1097,788,260,49,175,6.9
17402,2633.85,59,701,225,395,81,33,4.13
17403,281.62,32,117,62,52,3,32,4.64
17404,31906.82,198,32748,30918,1808,22,111,5.72
17405,1031.41,82,726,560,136,30,77,5.35
17406,2200.42,106,787,563,190,34,99,3.63
17408,32.65,2,3,0,0,3,2,0.99
17409,771.85,13,105,10,25,70,13,3.5
17410,1214.72,64,616,440,153,23,57,5.38
17411,778.94,41,306,194,96,16,39,4.86
17412,1258.06,66,738,630,102,6,48,4.94
17414,778.0,6,2100,2100,0,0,5,2.25
17415,507.84,14,114,100,0,14,14,2.42
17416,6893.42,269,4302,3796,468,38,186,7.03
17418,463.46,30,289,229,46,14,29,4.37
17419,4226.57,206,1876,1324,474,78,155,6.46
17420,598.83,30,265,244,12,9,28,4.17
17422,1979.37,117,2253,2141,112,0,93,5.83
17423,698.41,26,459,332,127,0,26,4.28
17425,759.17,43,407,338,65,4,42,5.08
17426,5037.26,271,3094,2614,415,65,179,6.76
17427,100.8,2,34,24,0,10,2,0.61
17428,17256.85,328,9474,7703,1481,290,252,7.09
17429,524.92,39,624,576,40,8,36,4.06
17430,265.76,14,190,162,28,0,14,3.46
17431,403.3,41,292,251,39,2,41,4.9
17432,365.76,48,207,167,38,2,44,5.14
17433,303.16,53,185,158,23,4,53,5.3
17434,2373.82,134,1693,1472,198,23,100,5.85
17436,216.3,9,90,12,78,0,7,2.69
17438,388.45,17,103,24,67,12,17,3.88
17440,186.42,5,246,246,0,0,3,1.39
17442,2248.56,135,1496,1240,243,13,96,5.96
17443,534.24,1,504,504,0,0,1,-0.0
17444,2940.04,135,2119,1962,134,23,132,3.36
17446,120.9,9,198,192,6,0,6,2.37
17447,541.53,36,443,412,29,2,33,4.54
17449,2520.86,275,1122,776,293,53,178,6.91
17450,162852.63,324,57421,20462,35213,1746,124,6.42
17451,1721.4,100,1203,939,262,2,83,5.76
17453,486.72,19,219,125,91,3,19,3.87
17454,517.53,61,243,207,29,7,57,5.39
17455,131.7,8,66,58,6,2,8,2.54
17456,249.86,17,222,196,26,0,17,3.82
17457,1737.7,19,826,306,518,2,14,3.05
17458,316.5,52,170,128,40,2,52,5.32
17459,657.3,110,537,510,21,6,88,5.93
17460,622.43,29,236,133,94,9,18,3.55
17461,757.46,106,799,735,55,9,104,6.0
17462,675.69,27,227,102,118,7,25,4.37
17463,1896.41,204,1095,916,156,23,162,6.74
17464,289.96,9,220,171,49,0,9,2.81
17466,763.28,41,306,242,42,22,41,4.77
17468,137.0,5,116,116,0,0,5,2.31
17469,1870.97,88,787,598,169,20,61,5.62
17470,1125.07,78,1675,1642,23,10,67,5.3
17472,710.29,169,462,384,73,5,142,6.64
17475,194.37,14,178,159,19,0,14,3.34
17480,511.82,29,338,276,62,0,29,4.63
17481,1255.59,82,1061,898,154,9,69,5.42
17483,414.04,21,191,109,78,4,18,3.79
17486,396.87,24,191,129,60,2,24,4.26
17489,376.64,29,428,424,4,0,28,4.57
17490,2092.32,76,1134,950,146,38,63,5.37
17491,3558.87,109,2013,1651,326,36,72,5.54
17492,374.57,12,155,112,34,9,12,2.99
17495,497.56,27,229,136,86,7,21,4.03
17496,271.05,10,79,24,54,1,10,2.83
17498,272.22,17,394,368,26,0,17,3.48
17499,622.88,40,711,695,10,6,40,4.47
17500,1138.0,5,17,0,0,17,3,0.39
17501,288.6,18,160,128,29,3,18,3.7
17502,689.1,28,376,294,80,2,25,4.26
17503,558.96,38,486,417,61,8,36,4.37
17504,2997.03,127,1664,1321,280,63,112,6.18
17505,1145.84,52,556,406,136,14,48,5.24
17506,302.2,14,139,81,58,0,14,3.51
17507,605.58,87,359,286,70,3,79,5.92
17508,387.31,22,289,260,29,0,22,4.26
17509,6115.14,364,3534,3018,516,0,75,5.71
17510,308.48,20,214,192,20,2,20,3.72
17511,91062.38,963,64549,55454,8365,730,453,7.69
17512,2924.99,105,2753,2538,209,6,61,5.47
17513,513.2,6,254,196,48,10,6,2.19
17514,208.65,40,135,114,20,1,40,4.94
17515,639.02,86,243,183,39,21,49,5.12
17516,768.08,133,416,294,115,7,113,6.14
17517,153.94,11,102,88,12,2,11,2.68
17519,1844.02,82,1236,1006,212,18,60,5.48
17520,546.81,30,365,304,53,8,30,4.23
17521,723.21,45,519,490,27,2,38,4.88
17522,1070.71,70,1034,964,64,6,59,5.19
17523,652.74,32,872,819,50,3,25,3.72
17524,145.0,6,90,90,0,0,6,2.56
17525,422.7,9,82,0,66,16,9,3.11
17526,1195.9,19,310,188,38,84,17,3.54
17527,939.37,47,488,385,76,27,45,4.86
17528,3628.5,250,2138,1809,264,65,183,6.47
17530,2385.0,381,1526,1271,235,20,306,7.6
17531,296.7,14,136,98,30,8,14,3.44
17534,223.36,9,103,73,30,0,9,2.96
17535,164.4,13,136,120,16,0,13,3.45
17536,76.5,3,6,0,0,6,3,1.58
17537,897.62,74,700,605,93,2,74,5.86
17538,98.42,9,134,130,4,0,9,2.71
17540,578.9,25,194,99,91,4,20,3.91
17542,170.75,24,134,121,10,3,24,3.81
17545,645.96,140,341,281,41,19,122,6.18
17548,103.3,5,58,54,4,0,5,2.02
17549,148.86,6,210,204,0,6,5,1.21
17550,267.16,42,86,45,36,5,42,4.98
17551,306.84,39,150,110,39,1,39,5.0
17552,930.41,49,719,624,93,2,43,4.88
17553,1487.6,2,1048,1000,48,0,2,0.73
17554,1952.45,87,1763,1494,249,20,58,5.11
17555,483.26,103,349,297,51,1,101,6.31
17556,157.9,6,101,85,15,1,6,1.95
17557,541.46,34,306,234,70,2,27,4.28
17560,854.95,26,635,540,87,8,22,3.86
17561,167.62,44,146,134,11,1,44,4.89
17562,1122.38,63,817,733,84,0,48,5.06
17564,454.01,49,146,52,89,5,38,4.92
17566,901.21,128,518,412,96,10,113,6.29
17567,4331.48,165,2632,2311,298,23,110,6.28
17569,344.14,29,159,132,18,9,29,4.43
17571,1498.51,253,905,743,130,32,247,7.35
17572,226.75,12,95,45,48,2,7,2.69
17573,380.6,25,308,268,40,0,24,4.2
17574,185.65,8,77,68,6,3,8,2.57
17576,3622.68,397,1994,1585,337,72,245,7.19
17578,143.46,5,138,138,0,0,5,2.15
17579,448.9,48,258,191,65,2,46,5.04
17580,215.72,45,88,57,24,7,43,4.85
17581,11045.04,439,5927,5180,676,71,229,6.03
17582,175.27,28,123,111,10,2,28,4.28
17584,1242.3,35,458,288,152,18,30,4.43
17585,1133.07,203,1671,1625,37,9,176,6.77
17588,1240.2,23,676,420,238,18,19,3.77
17589,2404.17,251,1631,1390,232,9,172,6.81
17590,1464.22,189,827,637,166,24,161,6.66
17591,2225.97,150,1009,780,164,65,81,5.61
17593,3927.34,207,3101,2688,387,26,190,6.92
17594,993.18,50,550,512,38,0,42,5.24
17595,388.79,82,229,177,42,10,68,5.58
17596,2827.93,258,4400,4227,162,11,168,6.8
17597,2044.37,55,1176,907,234,35,55,4.85
17600,161.67,13,144,123,18,3,13,2.78
17601,116.01,9,103,94,9,0,9,3.02
17602,5102.97,533,4151,3621,506,24,335,7.76
17603,394.72,11,74,64,8,2,11,1.1
17604,309.36,63,169,127,38,4,57,5.55
17608,193.42,54,232,217,15,0,54,5.36
17609,1112.22,222,723,630,80,13,199,7.08
17611,3984.22,563,2560,2080,409,71,440,8.11
17612,2048.45,135,1808,1697,77,34,116,5.85
17613,4559.15,304,2496,1902,530,64,211,6.93
17614,390.07,97,238,195,38,5,97,6.05
17615,329.6,14,140,108,27,5,13,3.34
17616,571.2,3,224,0,224,0,1,-0.0
17618,971.58,66,331,196,115,20,56,4.56
17619,218.52,71,127,94,31,2,71,5.83
17620,81.44,4,60,56,0,4,4,1.14
17621,1379.9,26,514,96,410,8,24,4.35
17623,527.05,33,265,178,79,8,33,4.65
17624,843.48,50,554,475,69,10,49,5.02
17625,2047.0,294,1198,913,269,16,223,7.14
17628,75.75,5,79,72,7,0,5,1.65
17629,1799.12,122,1628,1485,137,6,105,5.85
17630,503.6,26,158,126,8,24,24,3.85
17631,528.33,39,334,272,55,7,39,4.69
17633,1324.84,70,644,516,118,10,59,5.42
17634,2361.97,296,840,518,237,85,209,7.17
17636,285.56,20,182,154,28,0,20,4.01
17637,547.06,35,280,198,73,9,35,4.62
17639,108.5,7,49,43,1,5,7,2.38
17640,621.66,5,250,72,178,0,5,2.28
17642,712.29,40,474,419,51,4,34,4.63
17643,101.55,8,71,66,0,5,8,2.31
17644,2895.64,157,1793,1561,180,52,102,5.69
17646,1008.39,51,323,146,155,22,46,5.27
17647,133.06,7,30,12,13,5,7,2.54
17648,1797.5,91,487,184,232,71,81,6.0
17649,868.49,52,399,302,89,8,52,5.26
17650,166.08,8,150,141,9,0,8,2.42
17651,3945.0,232,3112,2938,157,17,149,6.59
17652,4822.72,256,2506,1768,702,36,117,6.18
17653,1192.56,43,1408,1332,60,16,43,4.71
17654,117.55,22,41,24,13,4,22,4.08
17655,2638.94,91,1116,800,228,88,66,5.29
17656,1674.69,82,1399,1208,147,44,67,5.04
17658,595.42,19,616,568,42,6,17,3.32
17659,2999.46,158,1525,1138,337,50,127,6.32
17660,196.0,37,130,105,24,1,37,4.69
17663,1802.91,86,797,550,226,21,63,5.09
17664,604.64,43,604,534,68,2,41,4.61
17666,728.16,18,596,594,0,2,14,2.98
17667,2055.51,116,1033,790,213,30,85,5.69
17668,347.75,15,93,60,15,18,14,3.39
17669,3406.72,68,1916,1860,56,0,45,5.16
17670,205.7,11,110,82,24,4,11,3.13
17671,1572.71,53,772,563,193,16,40,4.77
17672,3178.17,110,1690,1239,382,69,105,6.08
17673,1629.12,214,1487,1367,120,0,118,6.35
17674,551.04,27,672,672,0,0,19,3.91
17675,20359.28,704,8359,5603,2429,327,238,6.78
17676,1387.68,77,932,862,68,2,49,5.21
17677,16363.23,303,9775,9028,687,60,178,6.58
17678,298.11,16,207,174,33,0,16,3.73
17679,1992.11,30,729,432,218,79,29,4.05
17680,184.4,11,96,78,14,4,11,2.99
17682,2474.33,118,1367,1206,149,12,48,5.1
17684,239.41,15,145,126,15,4,15,3.32
17685,3191.53,125,1956,1611,338,7,88,5.68
17686,5739.46,286,2478,1955,362,161,205,7.19
17690,4757.95,250,1773,1223,452,98,186,6.1
17691,290.4,19,134,96,32,6,18,3.66
17692,740.94,46,672,612,58,2,34,4.53
17693,200.47,16,231,224,3,4,16,3.1
17694,283.12,15,184,136,48,0,15,3.48
17695,765.34,35,779,751,28,0,30,4.57
17696,2285.71,115,1756,1501,231,24,78,5.42
17697,338.95,19,93,30,59,4,19,4.02
17698,154.95,8,93,90,3,0,8,2.75
17700,2534.64,142,1266,860,393,13,116,6.29
17701,417.95,24,109,52,31,26,24,4.35
17702,1824.37,74,1353,1304,47,2,58,5.43
17703,798.74,55,590,512,78,0,47,5.06
17704,885.19,31,343,176,157,10,27,4.41
17705,1823.52,103,963,789,136,38,63,4.95
17706,10504.49,382,3899,2594,1019,286,270,7.37
17707,152.4,5,144,132,12,0,3,1.25
17708,267.08,34,91,26,64,1,28,4.54
17709,137.45,7,17,0,13,4,7,2.1
17711,385.1,23,246,198,46,2,22,3.97
17712,522.91,29,215,143,66,6,29,3.99
17714,153.0,10,92,72,20,0,10,3.15
17715,326.4,1,384,384,0,0,1,-0.0
17716,5655.99,245,3072,2209,835,28,171,6.99
17718,139.35,6,83,78,3,2,6,1.9
17719,5396.04,274,2466,1668,646,152,111,5.75
17720,1195.94,50,576,444,114,18,39,4.43
17722,2424.04,115,1595,1237,328,30,111,5.96
17723,3276.4,10,792,0,792,0,4,1.48
17724,1033.0,40,300,136,140,24,38,4.92
17725,3439.08,192,2162,1906,234,22,115,6.07
17727,1060.25,66,645,539,91,15,66,5.55
17728,2876.01,165,1469,1202,239,28,153,6.74
17730,5298.48,218,3576,2871,679,26,127,6.24
17731,1240.11,67,493,354,108,31,54,4.77
17732,303.97,18,93,40,44,9,18,3.88
17733,692.19,35,463,412,33,18,33,4.34
17734,700.63,43,422,352,57,13,40,4.81
17735,13110.02,690,8439,7534,859,46,319,7.45
17736,377.44,25,238,216,9,13,24,3.46
17737,168.24,10,108,84,24,0,8,2.57
17738,1879.05,97,1029,802,185,42,89,5.77
17739,2791.35,47,861,440,293,128,29,4.45
17742,355.11,15,89,34,44,11,13,3.22
17744,2322.4,136,3412,3374,38,0,110,6.37
17746,110.25,6,29,14,12,3,6,2.24
17747,71.4,1,12,0,12,0,1,-0.0
17749,674.52,35,320,237,64,19,33,4.37
17750,1797.57,178,3957,3936,21,0,101,6.23
17752,80.64,1,192,192,0,0,1,-0.0
17754,1772.26,86,1869,1772,97,0,82,5.91
17757,5605.29,738,3320,2605,643,72,275,7.09
17758,3456.7,396,2091,1748,306,37,310,7.62
17759,834.99,84,708,635,68,5,82,5.8
17760,287.59,25,239,209,29,1,25,4.33
17761,712.78,19,398,276,100,22,19,3.54
17763,15.0,1,12,12,0,0,1,-0.0
17764,818.82,71,395,282,103,10,71,5.74
17765,371.88,52,144,99,33,12,51,5.24
17767,271.2,21,128,88,39,1,21,4.11
17768,2273.18,95,1186,961,188,37,77,5.62
17769,3997.98,300,1862,1397,408,57,200,6.95
17770,1143.27,38,365,259,25,81,33,4.42
17771,245.81,53,287,264,19,4,51,5.2
17772,182.77,50,58,31,23,4,50,5.18
17774,1225.41,151,512,260,234,18,123,6.33
17775,56.4,3,72,72,0,0,3,1.57
17777,665.86,184,507,451,54,2,141,6.63
17779,658.57,79,397,331,48,18,73,5.61
17781,188.02,12,34,10,13,11,12,3.15
17783,283.47,67,354,327,26,1,67,5.53
17785,131.94,13,67,51,15,1,13,3.38
17786,278.74,62,200,170,27,3,57,5.41
17787,1865.19,127,910,673,223,14,94,6.18
17788,1117.9,5,211,0,102,109,3,1.37
17789,225.9,14,74,18,53,3,14,3.44
17790,1965.55,187,836,491,319,26,121,6.23
17791,106.1,10,46,31,15,0,10,3.14
17793,323.04,49,232,192,32,8,49,5.11
17795,350.39,44,341,326,14,1,43,4.87
17796,697.9,80,178,38,128,12,63,5.57
17797,780.43,111,498,416,68,14,102,6.09
17799,3055.93,397,1758,1462,253,43,280,7.33
17800,1199.01,100,736,651,79,6,51,5.11
17802,1285.04,139,752,610,123,19,102,6.07
17805,512.31,10,478,421,57,0,10,3.07
17806,546.04,43,727,726,1,0,43,5.04
17809,5411.91,61,2057,1311,614,132,46,4.94
17811,7837.73,799,4177,3192,891,94,359,7.73
17812,732.16,124,350,267,71,12,113,6.16
17813,1770.88,337,790,597,144,49,297,7.44
17816,36.56,17,30,29,1,0,16,3.68
17817,387.68,32,67,49,11,7,32,2.45
17819,3704.87,48,1031,410,445,176,36,3.95
17824,298.4,13,408,400,8,0,13,3.35
17827,1995.46,212,1247,1021,213,13,190,7.07
17828,1820.09,67,667,535,102,30,54,3.9
17829,889.24,30,496,392,102,2,30,4.65
17830,398.7,23,92,24,45,23,18,3.79
17831,35.4,2,12,0,12,0,2,1.0
17832,155.37,61,208,199,9,0,61,5.25
17835,350.64,59,348,334,12,2,45,5.16
17836,110.21,23,88,87,1,0,23,4.34
17837,1593.38,160,518,278,192,48,110,6.18
17838,2779.3,114,1879,1656,176,47,96,5.13
17839,338.8,50,285,261,24,0,50,5.3
17841,40991.57,7478,23071,18207,4268,596,1323,9.29
17843,205.48,37,113,90,20,3,36,4.75
17844,51.56,5,52,52,0,0,5,2.29
17846,2033.1,1,1,0,0,1,1,-0.0
17848,901.2,51,398,296,61,41,41,4.46
17849,605.8,26,114,79,9,26,14,2.19
17850,5391.21,297,1733,738,936,59,21,3.86
17852,114.34,24,53,35,18,0,21,4.18
17854,311.26,15,84,51,18,15,15,3.24
17855,208.97,17,197,182,14,1,17,3.34
17856,1403.03,14,841,666,174,1,11,2.72
17857,26879.04,54,19256,15354,3900,2,19,1.2
17858,5155.66,195,2706,2173,382,151,101,5.9
17859,148.21,23,127,105,22,0,23,4.1
17860,252.8,49,104,58,42,4,49,5.37
17861,2100.8,218,1988,1839,118,31,172,6.53
17862,330.9,11,100,38,54,8,11,3.19
17863,3160.0,148,2638,2388,238,12,110,6.21
17864,597.5,81,810,738,69,3,70,5.38
17865,10526.32,369,5757,4877,692,188,191,6.77
17866,329.65,9,174,145,26,3,9,2.87
17867,1197.1,62,542,427,111,4,62,5.3
17869,428.18,40,111,35,65,11,37,4.62
17870,1894.35,259,1401,1082,305,14,214,7.08
17871,155.9,10,182,166,16,0,10,2.78
17873,1859.16,42,1047,918,128,1,24,2.47
17874,683.46,46,221,107,101,13,37,4.73
17877,237.61,12,98,61,29,8,12,3.22
17878,379.45,26,401,371,28,2,26,4.0
17879,178.52,6,45,17,25,3,6,2.17
17880,458.92,26,314,248,60,6,26,4.25
17881,133.35,8,32,5,27,0,8,2.92
17883,671.77,138,379,317,46,16,133,6.35
17884,717.45,111,854,799,53,2,107,6.31
17885,190.19,50,167,149,16,2,50,5.2
17886,899.61,101,481,407,57,17,93,5.78
17887,111.35,10,30,15,10,5,10,2.73
17888,726.05,63,980,929,37,14,60,5.11
17889,203.87,20,79,56,18,5,20,3.8
17890,602.09,90,416,360,50,6,88,5.95
17891,203.86,34,393,391,2,0,34,4.67
17892,244.1,28,109,52,54,3,27,4.26
17893,112.25,15,161,156,3,2,15,3.14
17894,1119.81,191,405,216,168,21,127,6.1
17895,98.0,15,130,124,5,1,15,3.02
17896,256.32,2,288,288,0,0,2,0.97
17897,566.6,103,229,166,52,11,100,5.94
17898,152.06,28,190,171,19,0,27,4.28
17899,155.8,29,171,162,6,3,29,4.02
17900,97.2,5,72,72,0,0,3,1.51
17901,110.38,19,24,10,8,6,19,3.69
17904,191.67,33,63,37,17,9,33,4.58
17905,800.24,33,407,309,94,4,33,4.5
17906,72.9,12,26,18,7,1,12,3.02
17908,243.28,51,173,145,27,1,51,5.28
17911,366.23,39,223,194,24,5,39,4.93
17912,311.01,37,185,148,26,11,35,4.45
17913,411.6,56,289,230,57,2,55,5.48
17914,336.43,72,473,449,20,4,72,5.54
17917,341.28,88,187,144,42,1,77,5.84
17919,1304.04,23,756,576,156,24,23,4.02
17920,4204.1,630,2516,2000,463,53,407,7.93
17921,826.52,141,430,337,87,6,114,6.4
17923,207.5,1,50,0,50,0,1,-0.0
17924,2962.5,31,1160,710,378,72,26,4.3
17925,244.08,1,72,0,72,0,1,-0.0
17926,397.29,21,306,245,59,2,17,3.68
17928,212.54,23,140,116,22,2,23,3.73
17929,843.0,5,108,0,36,72,4,1.83
17930,1740.48,39,1594,1342,252,0,26,3.74
17931,408.36,64,249,207,36,6,63,5.49
17932,1331.57,90,789,645,129,15,84,5.85
17934,704.25,21,478,412,64,2,21,3.68
